X,Y,IncidentID,AgencyName,RdwyNumber,Street,StreetDir,RoadwayName,StreetSfx,OWNER,ROAD_CLASSIFICATION,COUNCIL_DISTRICT,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,DAY_OF_WEEK,CollisionDate,CollisionTime,HOUR_OF_DAY,UnitsInvolved,MotorVehiclesInvolved,MODE,NAME,AGE,GENDER,SEVERITY,LINK,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,IsSecondaryCollision,ObjectId
-85.66460395,38.20286221,26902134,LOUISVILLE METRO POLICE DEPT,US0031E,,,BARDSTOWN,RD,STATE,MAJOR ARTERIAL,0,,BASHFORD MANOR,,,,,38.20286221,-85.66460395,11.341,SATURDAY,2020/06/27 07:13:00+00,313,3AM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,66,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2404
-85.70416805,38.21554549,25289366,LOUISVILLE METRO POLICE DEPT,KY1703,,,NEWBURG,RD,STATE,MINOR ARTERIAL,0,,,,BELLARMINE,,TREVILIAN,38.21554549,-85.70416805,3.621,SATURDAY,2019/06/22 20:41:00+00,1641,4PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2405
-85.56535483,38.14214963,26396618,LOUISVILLE METRO POLICE DEPT,I 0265,,,I-265,,FEDERAL,INTERSTATE,0,,,I 0265,I265 E EXIT17 ON RAMP FROM US31E,I 0265,I265 E EXIT19 OFF RAMP TO KY1819,38.14214963,-85.56535483,18.283,WEDNESDAY,2020/02/19 12:40:00+00,740,7AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,35,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2406
-85.9384554,38.00486907,26870840,LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,KATHERINE STATION,,,,,38.00486907,-85.9384554,0.342,SATURDAY,2020/06/27 23:29:00+00,1929,7PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,28,MALE,SUSPECTED SERIOUS INJURY,,RAINING,WATER (STANDING OR MOVING),FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DUSK,,,FALSE,2407
-85.59520371,38.15532599,26402065,LOUISVILLE METRO POLICE DEPT,,8916,,FERNDALE,RD,METRO,PRIMARY COLLECTOR,0,,,,,,,38.15532599,-85.59520371,0.291,THURSDAY,2020/02/20 12:03:00+00,703,7AM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,15,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,2408
-85.73631693,38.11663166,26870887,LOUISVILLE METRO POLICE DEPT,,,S,PARK,RD,METRO,PRIMARY COLLECTOR,0,,FAIRDALE,,,,,38.11663166,-85.73631693,3.456,SUNDAY,2020/06/29 00:05:00+00,2005,8PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,31,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2409
-85.78169581,38.22621281,26490842,LOUISVILLE METRO POLICE DEPT,,,S,15TH,ST,METRO,MINOR ARTERIAL,0,,LEE,,,,,38.22621281,-85.78169581,0.011,THURSDAY,2020/02/20 12:23:00+00,723,7AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,51,FEMALE,FATALITY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,FALSE,2410
-85.76899717,38.22675547,26414655,LOUISVILLE METRO POLICE DEPT,,,S,7TH,ST,METRO,MAJOR ARTERIAL,0,,HILL,,,,,38.22675547,-85.76899717,0.658,FRIDAY,2020/02/21 14:56:00+00,956,9AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,28,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2411
-85.59860333,38.30659214,26496363,LOUISVILLE METRO POLICE DEPT,I 0071,,,I-71,,FEDERAL,INTERSTATE,0,,,,,,,38.30659214,-85.59860333,7.995,FRIDAY,2020/02/21 21:25:00+00,1625,4PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,62,FEMALE,FATALITY,,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2412
-85.78601279,38.25207427,26870890,LOUISVILLE METRO POLICE DEPT,US0031W,,,DR W J HODGE,ST,STATE,MAJOR ARTERIAL,0,,CHESTNUT,,,,,38.25207427,-85.78601279,19.849,SUNDAY,2020/06/29 01:11:00+00,2111,9PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,18,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2413
-85.52366692,38.22315977,25367346,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,,,,,,38.22315977,-85.52366692,18.001,SUNDAY,2019/06/23 09:08:00+00,508,5AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,35,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2414
-85.59860333,38.30659214,26496363,LOUISVILLE METRO POLICE DEPT,I 0071,,,I-71,,FEDERAL,INTERSTATE,0,,,,,,,38.30659214,-85.59860333,7.995,FRIDAY,2020/02/21 21:25:00+00,1625,4PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,77,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2415
-85.52366692,38.22315977,25367346,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,,,,,,38.22315977,-85.52366692,18.001,SUNDAY,2019/06/23 09:08:00+00,508,5AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,39,MALE,FATALITY,,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2416
-85.83037348,38.16467544,26897182,LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,MEYERS,,,,,38.16467544,-85.83037348,13.065,MONDAY,2020/06/29 19:17:00+00,1517,3PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,51,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2417
-85.52366692,38.22315977,25367346,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,,,,,,38.22315977,-85.52366692,18.001,SUNDAY,2019/06/23 09:08:00+00,508,5AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,35,MALE,FATALITY,,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2418
-85.76418564,38.15158672,26414829,LOUISVILLE METRO POLICE DEPT,KY1020,5537,,NATIONAL,TPKE,STATE,MINOR ARTERIAL,0,,,,,,,38.15158672,-85.76418564,5.578,SUNDAY,2020/02/23 07:10:00+00,210,2AM,2,2,MOTOR SCOOTER,UNKNOWN OR NOT AVAILABLE,33,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,FALSE,2419
-85.47529248,38.18821548,25265089,LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE LAKE,RD,STATE,PRIMARY COLLECTOR,0,,OLD TAYLORSVILLE,,,,,38.18821548,-85.47529248,4.068,SUNDAY,2019/06/24 02:05:00+00,2205,10PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,16,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,WET,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,2420
-85.77519788,38.22753512,26883493,LOUISVILLE METRO POLICE DEPT,,,S,12TH,ST,METRO,PRIMARY COLLECTOR,0,,HILL,,,,,38.22753512,-85.77519788,1.773,MONDAY,2020/06/29 22:29:00+00,1829,6PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,19,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2421
-85.81557329,38.21784997,28090562,LOUISVILLE METRO POLICE DEPT,KY1934,3649,,CANE RUN,RD,PRIVATE,PARKING LOT,0,,,,,,,38.21784997,-85.81557329,10.928,MONDAY,2020/02/24 17:58:00+00,1258,12PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,73,FEMALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2422
-85.47529248,38.18821548,25265089,LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE LAKE,RD,STATE,PRIMARY COLLECTOR,0,,OLD TAYLORSVILLE,,,,,38.18821548,-85.47529248,4.068,SUNDAY,2019/06/24 02:05:00+00,2205,10PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,17,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,WET,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,2423
-85.50893563,38.2936984,26879733,LOUISVILLE METRO POLICE DEPT,KY0146,,,LA GRANGE,RD,STATE,MINOR ARTERIAL,0,,SPRINGS STATION,,,,,38.2936984,-85.50893563,7.93,TUESDAY,2020/07/01 02:10:00+00,2210,10PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,35,MALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,2424
-85.70178857,38.12592267,25260197,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,0,,,,,,,38.12592267,-85.70178857,125.914,MONDAY,2019/06/24 18:44:00+00,1444,2PM,4,4,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,82,MALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,TRUE,2425
-85.89207398,38.09816292,26419859,LOUISVILLE METRO POLICE DEPT,KY1934,,,GREENBELT,HWY,STATE,MAJOR ARTERIAL,0,KY1230,LOWER RIVER,,,,,38.09816292,-85.89207398,1.034,MONDAY,2020/02/24 22:05:00+00,1705,5PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,18,MALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2426
-85.78992283,38.24930087,26879756,LOUISVILLE METRO POLICE DEPT,,,S,23RD,ST,METRO,LOCAL,0,,BROADWAY,,,,,38.24930087,-85.78992283,0.321,TUESDAY,2020/07/01 03:46:00+00,2346,11PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,43,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2427
-85.80997426,38.27432969,25260219,LOUISVILLE METRO POLICE DEPT,,,,NORTHWESTERN,PKWY,STATE,MINOR ARTERIAL,0,,,,,,,38.27432969,-85.80997426,1.785,TUESDAY,2019/06/25 21:56:00+00,1756,5PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,28,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2428
-85.77358497,38.23622163,26879769,LOUISVILLE METRO POLICE DEPT,,,S,12TH,ST,METRO,PRIMARY COLLECTOR,0,,OAK,,,,,38.23622163,-85.77358497,1.167,WEDNESDAY,2020/07/01 09:41:00+00,541,5AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,18,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DUSK,,,FALSE,2429
-85.72097806,38.238409,25326953,LOUISVILLE METRO POLICE DEPT,US0031E,,,BARDSTOWN,RD,STATE,MAJOR ARTERIAL,0,KY2860,GRINSTEAD,,,,,38.238409,-85.72097806,15.423,WEDNESDAY,2019/06/26 20:38:00+00,1638,4PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,29,FEMALE,FATALITY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2430
-85.71320198,38.19239712,26425896,LOUISVILLE METRO POLICE DEPT,I 0264,,,I-264,,FEDERAL,INTERSTATE,0,,,,,,,38.19239712,-85.71320198,12.999,TUESDAY,2020/02/25 20:20:00+00,1520,3PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,36,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2431
-85.81848992,38.21494042,26925118,LOUISVILLE METRO POLICE DEPT,KY1934,3809,,CANE RUN,RD,STATE,MINOR ARTERIAL,0,,,,,,,38.21494042,-85.81848992,10.673,WEDNESDAY,2020/07/01 16:02:00+00,1202,12PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,37,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2432
-85.72097806,38.238409,25326953,LOUISVILLE METRO POLICE DEPT,US0031E,,,BARDSTOWN,RD,STATE,MAJOR ARTERIAL,0,KY2860,GRINSTEAD,,,,,38.238409,-85.72097806,15.423,WEDNESDAY,2019/06/26 20:38:00+00,1638,4PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,46,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2433
-85.77255998,38.13206349,26934450,LOUISVILLE METRO POLICE DEPT,KY1865,,,NEW CUT,RD,STATE,MINOR ARTERIAL,0,,HARPERS FERRY,,,,,38.13206349,-85.77255998,1.708,WEDNESDAY,2020/07/01 23:04:00+00,1904,7PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,42,MALE,FATALITY,https://www.wdrb.com/news/police-motorcyclist-dies-after-crashing-into-car-on-new-cut-road/article_2d2d0b4c-bbfb-11ea-bba1-df6522efe187.html,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,CURVE & GRADE,DAYLIGHT,,,FALSE,2434
-85.46802513,38.18020108,26431299,LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE LAKE,RD,STATE,PRIMARY COLLECTOR,0,,,KY1531,KY1531 TURN LANE,,OLD TAYLORSVILLE,38.18020108,-85.46802513,3.361,WEDNESDAY,2020/02/26 11:50:00+00,650,6AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,49,FEMALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,FALSE,2435
-85.50466258,38.24197946,25278879,LOUISVILLE METRO POLICE DEPT,US0060,,,SHELBYVILLE,RD,STATE,MAJOR ARTERIAL,0,I 0265,I265 S EXIT27 ON RAMP FROM US60,,,,,38.24197946,-85.50466258,11.969,THURSDAY,2019/06/27 19:25:00+00,1525,3PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,30,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE,2436
-85.61657594,38.17565009,26906892,LOUISVILLE METRO POLICE DEPT,US0031E,,,BARDSTOWN,RD,STATE,MAJOR ARTERIAL,0,,DREAMS END,,,,,38.17565009,-85.61657594,8.028,WEDNESDAY,2020/07/02 03:30:00+00,2330,11PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,37,MALE,FATALITY,,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,FALSE,2437
-85.79068909,38.14850655,26431347,LOUISVILLE METRO POLICE DEPT,,,,MANSLICK,RD,METRO,PRIMARY COLLECTOR,0,,,,,,,38.14850655,-85.79068909,0.313,WEDNESDAY,2020/02/26 19:50:00+00,1450,2PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,64,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & GRADE,DAYLIGHT,,,FALSE,2438
-85.70529021,38.16812043,25269555,LOUISVILLE METRO POLICE DEPT,KY0061,,,PRESTON,HWY,PRIVATE,PARKING LOT,0,,,,,,,38.16812043,-85.70529021,6.259,THURSDAY,2019/06/27 20:00:00+00,1600,4PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,19,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,ANGLE,CURVE & LEVEL,DAYLIGHT,,,FALSE,2439
-85.79291698,38.19662234,26906877,LOUISVILLE METRO POLICE DEPT,US0060A,1725,,BERRY,BLVD,STATE,MINOR ARTERIAL,0,,,,,,,38.19662234,-85.79291698,0.88,THURSDAY,2020/07/02 18:59:00+00,1459,2PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,48,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2440
-85.74714369,38.19002918,26431385,LOUISVILLE METRO POLICE DEPT,,,,PHILLIPS,LN,METRO,MINOR ARTERIAL,0,,,,,,,38.19002918,-85.74714369,0.271,WEDNESDAY,2020/02/27 01:47:00+00,2047,8PM,2,1,BICYCLE,UNKNOWN OR NOT AVAILABLE,39,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,WET,FALSE,COLLISION WITH BICYCLIST NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2441
-85.79723721,38.21161094,25321604,SHIVELY POLICE DEPARTMENT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,,,YOUNGLAND,,NELSON,38.21161094,-85.79723721,16.808,THURSDAY,2019/06/28 02:26:00+00,2226,10PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,63,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2442
-85.79291698,38.19662234,26906877,LOUISVILLE METRO POLICE DEPT,US0060A,1725,,BERRY,BLVD,STATE,MINOR ARTERIAL,0,,,,,,,38.19662234,-85.79291698,0.88,THURSDAY,2020/07/02 18:59:00+00,1459,2PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,23,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2443
-85.59686633,38.18105862,25869921,JEFFERSONTOWN POLICE DEPT,,4515,,STONY BROOK,DR,METRO,PRIMARY COLLECTOR,0,,IMAGE,,,,,38.18105862,-85.59686633,0.833,FRIDAY,2019/11/02 02:59:00+00,2259,10PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,40,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,TRUE,2444
-85.77784766,38.22053971,26887711,LOUISVILLE METRO POLICE DEPT,KY2054,,,ALGONQUIN,PKWY,STATE,MAJOR ARTERIAL,0,,,,13TH,,7TH,38.22053971,-85.77784766,2.475,THURSDAY,2020/07/03 03:13:00+00,2313,11PM,2,2,MOTOR SCOOTER,UNKNOWN OR NOT AVAILABLE,29,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2445
-85.8257955,38.17194667,25896623,LOUISVILLE METRO POLICE DEPT,US0031W,4814,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,,,,,,38.17194667,-85.8257955,13.591,SATURDAY,2019/11/02 17:59:00+00,1359,1PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,82,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2446
-85.83792573,38.19880128,25265095,LOUISVILLE METRO POLICE DEPT,KY1934,,,CANE RUN,RD,STATE,MAJOR ARTERIAL,0,,,,,,,38.19880128,-85.83792573,9.137,THURSDAY,2019/06/28 03:36:00+00,2336,11PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,43,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2447
-85.84155078,38.17640122,26494646,SHIVELY POLICE DEPARTMENT,KY2051,,,ROCKFORD,LN,STATE,MINOR ARTERIAL,0,,,,VAN HOOSE,,JEAN,38.17640122,-85.84155078,1.014,FRIDAY,2020/02/28 11:15:00+00,615,6AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,39,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2448
-85.688828,38.14226501,26897169,LOUISVILLE METRO POLICE DEPT,KY0061,7514,,PRESTON,HWY,STATE,MAJOR ARTERIAL,0,,,,,,,38.14226501,-85.688828,4.238,SATURDAY,2020/07/04 04:22:00+00,22,12AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,51,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2449
-85.77835349,38.23670796,25876561,LOUISVILLE METRO POLICE DEPT,,,W,OAK,ST,METRO,MINOR ARTERIAL,0,,15TH,,,,,38.23670796,-85.77835349,1.257,SUNDAY,2019/11/03 20:53:00+00,1553,3PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,25,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2450
-85.79383581,38.22007698,25278655,LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,,,ALLSTON,,RATCLIFFE,38.22007698,-85.79383581,17.414,FRIDAY,2019/06/28 17:24:00+00,1324,1PM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,48,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,2451
-85.84155078,38.17640122,26494646,SHIVELY POLICE DEPARTMENT,KY2051,,,ROCKFORD,LN,STATE,MINOR ARTERIAL,0,,,,VAN HOOSE,,JEAN,38.17640122,-85.84155078,1.014,FRIDAY,2020/02/28 11:15:00+00,615,6AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,20,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,2452
